longitude,latitude,article_id
106.6651486,10.7929852,281657.0
106.6241038,10.7518041,281656.0
106.6241038,10.7518041,281655.0
106.6960027,10.7926943,281652.0
106.6318809,10.8171922,281650.0
106.5484732,10.7348341,281648.0
106.6318809,10.8171922,281647.0
106.6061042,10.7554716,281644.0
106.6061042,10.7554716,281643.0
,,281639.0
106.6324795,10.803928,281636.0
106.6129496,10.7256209,281633.0
106.6129496,10.7256209,281632.0
,,281628.0
106.6142797,10.7412149,281624.0
106.6884382,10.7488115,281619.0
106.6851036,10.7421342,281618.0
,,281617.0
,,281608.0
106.6694581,10.8307717,281607.0
106.7750575,10.7961278,281603.0
106.8170629,10.8791728,281594.0
106.8170629,10.8791728,281593.0
106.658344,10.8364264,281592.0
106.658344,10.8364264,281591.0
,,281585.0
106.7617899,10.8298295,281575.0
106.769879,10.7857422,281551.0
,,281548.0
,,281545.0
106.694022,10.820624,281543.0
106.694022,10.820624,281542.0
106.8255164,10.8243618,281536.0
,,281524.0
106.6908885,10.8255677,281517.0
106.67274470118554,10.809209599999999,281516.0
106.6212649,10.7736987,281514.0
106.6702276,10.7642951,281513.0
,,281511.0
106.7084623,10.839827,281508.0
106.6765433,10.7931786,281505.0
106.7849246,10.7800229,281504.0
106.6248902,10.7833504,281502.0
106.7750575,10.7961278,281501.0
,,281500.0
,,281499.0
,,281498.0
,,281497.0
106.6068788,10.7667344,281496.0
,,281494.0
106.626718,10.7669112,281492.0
,,281490.0
106.6381048,10.787108,281483.0
106.6228623,10.7525617,281481.0
106.5960102,10.6906908,281480.0
106.6061042,10.7554716,281479.0
,,281478.0
106.6144281,10.746098,281476.0
106.6144281,10.746098,281475.0
106.6697446,10.79561,281467.0
,,281463.0
,,281459.0
,,281458.0
106.7750575,10.7961278,281454.0
,,281441.0
106.7382355,10.8395982,281434.0
106.7762964,10.8181842,281432.0
,,281428.0
,,281426.0
106.6598368,10.842117,281420.0
106.6930962,10.8123441,281417.0
106.7382355,10.8395982,281411.0
106.7382355,10.8395982,281410.0
106.7007971,10.7403561,281409.0
106.6933214,10.8029879,281405.0
106.8098996,10.8189363,281403.0
,,281402.0
106.7229401,10.7552468,281400.0
106.7750575,10.7961278,281399.0
106.8098996,10.8189363,281395.0
106.6914497,10.8256942,281379.0
106.7810147,10.8446911,281378.0
106.6933915,10.8247157,281377.0
106.6710041,10.769836,281375.0
,,281374.0
,,281373.0
106.7878724,10.8581456,281359.0
106.7009971,10.7909613,281358.0
106.7009971,10.7909613,281357.0
106.6863012,10.7630751,281353.0
106.6505386,10.7562043,281352.0
106.6893259,10.7736099,281350.0
106.6603994,10.7794909,281349.0
106.6742377,10.7817734,281348.0
106.700592,10.7686402,281347.0
106.700592,10.7686402,281346.0
106.6872091,10.7916153,281345.0
106.6930962,10.8123441,281344.0
106.6942034,10.8202678,281343.0
106.7849246,10.7800229,281340.0
,,281339.0
106.7229401,10.7552468,281337.0
106.7304509,10.7377036,281333.0
106.7858753,10.8000021,281332.0
106.7368649,10.714768,281330.0
,,281326.0
106.694022,10.820624,281325.0
106.7305201,10.8375039,281321.0
106.7174746,10.7381927,281320.0
106.7229401,10.7552468,281319.0
106.776821,10.7687649,281311.0
106.6482618,10.7750421,281310.0
106.668839,10.7432936,281309.0
106.5996353,10.7703708,281307.0
106.7810147,10.8446911,281306.0
,,281305.0
,,281304.0
,,281301.0
106.6068788,10.7667344,281300.0
106.6598368,10.842117,281298.0
,,281295.0
,,281294.0
,,281293.0
106.6151355,10.8306721,281292.0
,,281289.0
106.7676181,10.7764624,281287.0
,,281286.0
,,281284.0
,,281279.0
106.6061042,10.7554716,281277.0
,,281275.0
106.6056798,10.7595344,281274.0
106.7128286,10.838412,281269.0
,,281265.0
106.6424777,10.786296,281258.0
,,281257.0
106.6930962,10.8123441,281252.0
106.6930962,10.8123441,281251.0
106.7791641,10.7934229,281247.0
,,281244.0
106.6643932,10.8136641,281223.0
106.6643932,10.8136641,281222.0
,,281220.0
106.7066354,10.7959086,281208.0
,,281203.0
,,281185.0
106.6036208,10.7835115,281180.0
106.6929244,10.8095653,281175.0
,,281174.0
106.752883,10.8083031,281172.0
106.6813467,10.7668555,281169.0
106.7531698,10.8085281,281167.0
106.6716699,10.7917866,281163.0
,,281159.0
106.7229401,10.7552468,281155.0
106.7229401,10.7552468,281145.0
106.6942034,10.8202678,281143.0
106.7708436,10.8308375,281142.0
106.8255164,10.8243618,281141.0
,,281136.0
106.6324795,10.803928,281129.0
,,281127.0
106.8255164,10.8243618,281122.0
106.673306,10.8932737,281120.0
106.673306,10.8932737,281119.0
,,281115.0
106.7022992,10.8193657,281114.0
,,281109.0
106.79265,10.8610436,281108.0
,,281105.0
,,281104.0
,,281103.0
106.7750575,10.7961278,281080.0
106.7741562,10.8337836,281079.0
,,281078.0
,,281077.0
106.7878724,10.8581456,281076.0
106.7114321,10.8024689,281075.0
106.7750575,10.7961278,281074.0
106.737733,10.7473489,281072.0
106.737733,10.7473489,281071.0
106.6482618,10.7750421,281070.0
106.7002354,10.7302242,281066.0
106.7229401,10.7552468,281063.0
106.7217063,10.7508483,281061.0
,,281047.0
106.752883,10.8083031,281041.0
106.6248902,10.7833504,281040.0
106.6265708,10.713069,281039.0
106.680057,10.8267514,281034.0
106.6071343,10.728024,281024.0
,,281023.0
106.6735631,10.7941298,281022.0
106.7022992,10.8193657,281021.0
,,281020.0
,,281019.0
106.6241038,10.7518041,281017.0
,,281014.0
,,281008.0
106.6942034,10.8202678,281007.0
,,281006.0
,,281005.0
106.7098827,10.8012395,281001.0
,,280997.0
106.6061042,10.7554716,280995.0
106.6856488,10.80905,280992.0
106.6929244,10.8095653,280989.0
106.7712306,10.879668,280987.0
106.6036208,10.7835115,280986.0
106.6036208,10.7835115,280985.0
,,280973.0
,,280972.0
,,280968.0
106.6382736,10.821385,280967.0
,,280963.0
106.6880151,10.830303,280956.0
,,280953.0
106.6120041,10.7851859,280952.0
,,280946.0
,,280945.0
106.6443582,10.8767773,280942.0
106.6514144,10.8592729,280941.0
106.6716699,10.7917866,280939.0
106.665056,10.8377959,280938.0
,,280931.0
106.6380853,10.7798557,280929.0
106.6241038,10.7518041,280926.0
106.7811045,10.8425643,280925.0
106.6036208,10.7835115,280916.0
106.6901783,10.8105818,280915.0
106.6041103,10.7797669,280914.0
106.7329016,10.8708511,280912.0
,,280911.0
,,280910.0
106.7066354,10.7959086,280909.0
,,280904.0
,,280901.0
,,280897.0
106.6141073,10.7728443,280895.0
,,280894.0
106.6231544,10.8678527,280893.0
106.6385921,10.8544863,280888.0
106.6385921,10.8544863,280887.0
106.6929244,10.8095653,280883.0
,,280880.0
106.7022992,10.8193657,280875.0
106.7022992,10.8193657,280874.0
,,280864.0
106.7618557,10.8447022,280863.0
,,280862.0
106.7229401,10.7552468,280848.0
106.7229401,10.7552468,280846.0
,,280840.0
106.7618557,10.8447022,280835.0
,,280830.0
,,280829.0
106.6436381,10.7295324,280826.0
,,280825.0
,,280824.0
106.6767862,10.7379668,280822.0
,,280821.0
,,280816.0
106.7214559,10.7978383,280809.0
106.7750575,10.7961278,280794.0
,,280793.0
106.694678,10.823658,280791.0
106.694678,10.823658,280790.0
106.6598368,10.842117,280789.0
,,280787.0
,,280786.0
106.7171724,10.8922119,280785.0
106.7323493,10.8778137,280781.0
,,280780.0
,,280779.0
106.7323493,10.8778137,280775.0
106.7171724,10.8922119,280772.0
106.7617899,10.8298295,280770.0
,,280764.0
106.7165504,10.8082457,280758.0
106.7440612,10.8409364,280750.0
106.647061,10.9120766,280744.0
106.6694581,10.8307717,280742.0
106.6443582,10.8767773,280737.0
106.6308264,10.8674793,280736.0
,,280729.0
106.76516526658844,10.859202400000001,280717.0
106.6238426,10.7964817,280714.0
106.675894,10.7448817,280710.0
106.7642459,10.8482102,280702.0
106.7022992,10.8193657,280699.0
106.6838399,10.8287546,280698.0
106.8098996,10.8189363,280695.0
106.7603901,10.8547959,280693.0
,,280691.0
106.7114321,10.8024689,280690.0
,,280689.0
106.694022,10.820624,280688.0
,,280686.0
106.7811045,10.8425643,280685.0
106.8098996,10.8189363,280684.0
,,280681.0
106.6652331,10.8516308,280677.0
106.6942034,10.8202678,280674.0
,,280672.0
106.7618557,10.8447022,280669.0
,,280665.0
106.7238775,10.8652825,280664.0
106.7210203,10.8007242,280663.0
106.694678,10.823658,280651.0
106.694678,10.823658,280650.0
,,280648.0
,,280647.0
,,280640.0
,,280639.0
,,280638.0
106.694678,10.823658,280632.0
,,280629.0
,,280626.0
106.7009933,10.811048,280624.0
,,280620.0
106.7156886,10.7902913,280617.0
106.6929244,10.8095653,280615.0
106.7471122,10.8483113,280608.0
,,280606.0
106.694678,10.823658,280599.0
106.79265,10.8610436,280581.0
,,280580.0
106.6321471,10.7992303,280579.0
106.7849246,10.7800229,280577.0
106.7849246,10.7800229,280573.0
106.6838399,10.8287546,280572.0
106.6942034,10.8202678,280571.0
,,280568.0
106.7804971,10.7933544,280564.0
,,280563.0
106.7171724,10.8922119,280562.0
106.7171724,10.8922119,280561.0
,,280557.0
,,280555.0
,,280551.0
106.7810147,10.8446911,280549.0
106.6983326,10.7961525,280548.0
,,280537.0
,,280536.0
,,280535.0
,,280526.0
,,280519.0
,,280517.0
106.6337846,10.7336933,280516.0
106.694022,10.820624,280508.0
,,280502.0
106.6028096,10.7178596,280500.0
106.7741562,10.8337836,280497.0
106.7750575,10.7961278,280496.0
106.7750575,10.7961278,280495.0
106.6061042,10.7554716,280481.0
106.5804458,10.8138366,280480.0
106.7741562,10.8337836,280478.0
106.6144281,10.746098,280475.0
,,280472.0
106.5418044,10.7396736,280471.0
106.6241038,10.7518041,280469.0
,,280468.0
106.6068788,10.7667344,280467.0
106.6218333,10.7722032,280466.0
106.6222404,10.7615882,280465.0
,,280464.0
106.5975644,10.7622488,280462.0
,,280447.0
106.8098996,10.8189363,280444.0
106.7258947,10.7314492,280441.0
106.757913,10.7943561,280436.0
,,280435.0
106.7849246,10.7800229,280433.0
,,280431.0
106.8098996,10.8189363,280429.0
106.6588751,10.7983053,280426.0
,,280419.0
,,280416.0
106.6068788,10.7667344,280409.0
,,280406.0
,,280404.0
106.6514144,10.8592729,280402.0
,,280399.0
106.7382355,10.8395982,280398.0
,,280397.0
,,280396.0
,,280395.0
106.6468969,10.8942849,280391.0
,,280389.0
106.7138262,10.7892164,280388.0
106.658344,10.8364264,280387.0
,,280386.0
106.6846752,10.8158694,280385.0
,,280381.0
,,280374.0
106.7022992,10.8193657,280369.0
,,280364.0
,,280351.0
,,280349.0
106.7810147,10.8446911,280347.0
106.6151355,10.8306721,280345.0
106.6151355,10.8306721,280344.0
,,280343.0
106.6156384,10.829436,280342.0
106.6880151,10.830303,280332.0
,,280330.0
,,280329.0
,,280320.0
106.7139547,10.8351777,280316.0
,,280312.0
106.6716699,10.7917866,280310.0
106.7171724,10.8922119,280309.0
,,280308.0
106.6028096,10.7178596,280298.0
106.7878724,10.8581456,280293.0
106.7386007,10.8008158,280291.0
106.6028096,10.7178596,280290.0
,,280289.0
106.5837771,10.7574766,280285.0
106.6117229,10.8001535,280282.0
106.7132906,10.8092947,280277.0
106.6652331,10.8516308,280276.0
,,280275.0
,,280274.0
106.6962541,10.7966411,280271.0
106.7171724,10.8922119,280269.0
,,280260.0
106.6388025,10.881053,280258.0
106.6388025,10.881053,280257.0
,,280249.0
106.6799899,10.7929032,280248.0
106.7849246,10.7800229,280239.0
,,280234.0
,,280231.0
,,280211.0
106.6598368,10.842117,280204.0
,,280200.0
106.7810147,10.8446911,280199.0
,,280198.0
,,280197.0
106.7751033,10.8477358,280194.0
106.6437296,10.7980264,280193.0
106.6308264,10.8674793,280192.0
106.6570857,10.7739949,280189.0
,,280176.0
106.7687197,10.8149162,280175.0
106.6010138,10.8162788,280173.0
106.6799899,10.7929032,280172.0
106.6799899,10.7929032,280171.0
,,280169.0
106.729702,10.7966582,280168.0
106.7715466,10.8648209,280166.0
,,280162.0
106.7810147,10.8446911,280161.0
106.6036208,10.7835115,280155.0
106.7382355,10.8395982,280154.0
106.7382355,10.8395982,280153.0
106.6061042,10.7554716,280152.0
106.7382355,10.8395982,280151.0
106.7382355,10.8395982,280148.0
,,280146.0
106.7565695,10.8609275,280144.0
106.658344,10.8364264,280139.0
106.6002484,10.7527255,280138.0
106.6002484,10.7527255,280137.0
,,280134.0
,,280133.0
,,280132.0
106.6231544,10.8678527,280130.0
106.64156,10.8616587,280129.0
106.6385921,10.8544863,280128.0
106.656089,10.8383731,280126.0
,,280118.0
,,280113.0
,,280110.0
,,280097.0
,,280096.0
,,280094.0
106.6908885,10.8255677,280093.0
106.6122945,10.7564751,280088.0
106.7811045,10.8425643,280086.0
106.6403111,10.7895616,280083.0
,,280081.0
,,280077.0
,,280074.0
,,280069.0
106.7750575,10.7961278,280068.0
,,280061.0
106.6598368,10.842117,280050.0
106.8381502,10.8477007,280047.0
106.7811045,10.8425643,280045.0
,,280042.0
106.6570857,10.7739949,280041.0
106.6570857,10.7739949,280040.0
106.658344,10.8364264,280035.0
106.6055133,10.7396064,280027.0
106.6055133,10.7396064,280026.0
106.6519725,10.8524137,280017.0
,,280016.0
106.6913596,10.7984524,280011.0
106.6842854,10.8006534,280010.0
106.6888135,10.7986447,280007.0
106.694022,10.820624,280005.0
106.6941693,10.7827644,280004.0
106.6716136,10.7918311,280003.0
106.7037396,10.7800206,280002.0
106.6716699,10.7917866,280001.0
106.7315547,10.7862056,280000.0
,,279997.0
,,279991.0
,,279988.0
,,279985.0
106.685244,10.8175831,279979.0
106.6984046,10.8066221,279978.0
106.6872318,10.7978136,279960.0
106.6872318,10.7978136,279959.0
106.7329016,10.8708511,279958.0
106.6872318,10.7978136,279957.0
106.6872318,10.7978136,279956.0
106.6872318,10.7978136,279952.0
,,279950.0
,,279942.0
106.6878297,10.8150491,279939.0
,,279938.0
106.7138262,10.7892164,279935.0
106.7138262,10.7892164,279934.0
106.7585317,10.787477,279933.0
,,279932.0
106.6929244,10.8095653,279926.0
106.6156384,10.829436,279925.0
,,279924.0
106.7365072,10.8029796,279923.0
,,279922.0
,,279921.0
106.7515442,10.8477951,279920.0
106.6855061,10.7929735,279894.0
106.8381502,10.8477007,279889.0
106.6382736,10.821385,279888.0
,,279886.0
106.6036208,10.7835115,279881.0
106.6041103,10.7797669,279873.0
106.665056,10.8377959,279869.0
,,279868.0
,,279867.0
,,279866.0
106.658344,10.8364264,279863.0
106.7114321,10.8024689,279856.0
106.7699507,10.8844367,279855.0
106.6069481,10.7835722,279847.0
106.66617435499897,10.7384768,279844.0
106.7597709,10.8481136,279842.0
,,279835.0
,,279830.0
106.6866371,10.7949416,279815.0
106.6069481,10.7835722,279813.0
106.6566865,10.737689,279811.0
106.6799899,10.7929032,279810.0
106.6598368,10.842117,279808.0
,,279807.0
106.6097136,10.7668548,279794.0
106.6036208,10.7835115,279792.0
,,279791.0
,,279788.0
,,279787.0
,,279786.0
,,279772.0
,,279771.0
,,279767.0
106.6507062,10.8410073,279765.0
106.7114321,10.8024689,279764.0
,,279763.0
106.6041103,10.7797669,279760.0
106.6056798,10.7595344,279756.0
,,279755.0
106.7750575,10.7961278,279754.0
106.6942034,10.8202678,279753.0
106.7946566,10.8516722,279752.0
106.5046943,10.974017,279750.0
106.6259017,10.7721879,279746.0
106.6940442,10.7642351,279745.0
106.6822246,10.7658128,279744.0
106.6794982,10.7577797,279743.0
,,279742.0
106.6923611,10.7589157,279741.0
,,279740.0
106.6694581,10.8307717,279739.0
106.8098996,10.8189363,279735.0
106.6300031,10.7423525,279730.0
106.7699507,10.8844367,279729.0
106.7712306,10.879668,279728.0
,,279722.0
,,279721.0
106.7681257,10.8333434,279711.0
106.6482618,10.7750421,279693.0
106.6598368,10.842117,279689.0
106.6514144,10.8592729,279688.0
106.658344,10.8364264,279687.0
106.6603994,10.7794909,279684.0
106.6603994,10.7794909,279683.0
106.64232641537353,10.797635750000001,279681.0
106.6603994,10.7794909,279679.0
106.6241038,10.7518041,279678.0
106.6501117,10.7810213,279667.0
106.6097136,10.7668548,279664.0
106.6068788,10.7667344,279663.0
106.7297802,10.8132502,279656.0
106.7382355,10.8395982,279652.0
106.6763871,10.8166252,279651.0
106.7849246,10.7800229,279639.0
,,279637.0
106.5801119,10.6931897,279634.0
106.7785211,10.7906723,279625.0
106.7025748,10.7177874,279618.0
106.7086111,10.7101344,279617.0
106.5488836,10.735319,279614.0
,,279612.0
106.6204151,10.8253451,279603.0
,,279602.0
106.6598368,10.842117,279597.0
,,279595.0
106.6610943,10.7986326,279592.0
106.685244,10.8175831,279591.0
106.685244,10.8175831,279590.0
,,279589.0
106.7744968,10.8447682,279588.0
106.6838399,10.8287546,279587.0
106.6899368,10.7625559,279586.0
106.6242973,10.7727358,279585.0
,,279584.0
106.8098996,10.8189363,279582.0
106.7036748,10.8216008,279577.0
106.685244,10.8175831,279570.0
,,279569.0
106.6117229,10.8001535,279566.0
106.6381048,10.787108,279557.0
,,279552.0
106.6924924,10.6618591,279547.0
106.7672475,10.8435274,279546.0
,,279545.0
106.6784896,10.8105021,279542.0
,,279541.0
,,279540.0
106.7750575,10.7961278,279526.0
106.6804249,10.7993691,279519.0
106.6804249,10.7993691,279518.0
106.761365,10.7784544,279516.0
106.6642851,10.8537373,279515.0
,,279513.0
,,279510.0
,,279509.0
106.761365,10.7784544,279508.0
106.7437632,10.8750565,279507.0
106.6482618,10.7750421,279500.0
106.8098996,10.8189363,279498.0
,,279494.0
106.7663383,10.8456138,279493.0
106.6525073,10.78819,279490.0
106.6525073,10.78819,279489.0
106.658344,10.8364264,279485.0
,,279479.0
106.6880151,10.830303,279477.0
,,279476.0
106.7762964,10.8181842,279474.0
,,279472.0
,,279471.0
,,279470.0
106.6222404,10.7615882,279469.0
106.6018564,10.7895545,279468.0
,,279466.0
106.6483517,10.7848798,279461.0
106.7009933,10.811048,279460.0
106.7717423,10.8814625,279452.0
,,279451.0
,,279449.0
,,279448.0
106.6061042,10.7554716,279447.0
,,279446.0
,,279445.0
106.6642851,10.8537373,279443.0
106.6320491,10.7958848,279441.0
106.8328969,10.8938845,279438.0
106.79265,10.8610436,279435.0
106.6836953,10.7035699,279434.0
106.7382355,10.8395982,279433.0
106.6241038,10.7518041,279432.0
106.8091521,10.8160533,279423.0
,,279422.0
106.7750575,10.7961278,279421.0
106.7659947,10.8758648,279417.0
106.7878724,10.8581456,279413.0
,,279409.0
106.7703018,10.8594328,279405.0
106.7114321,10.8024689,279403.0
106.6061042,10.7554716,279395.0
,,279390.0
,,279389.0
106.6381048,10.787108,279381.0
106.7156886,10.7902913,279374.0
106.6443582,10.8767773,279373.0
106.7663519,10.8571738,279372.0
106.6960027,10.7926943,279371.0
106.658344,10.8364264,279368.0
106.658344,10.8364264,279361.0
106.7214559,10.7978383,279360.0
106.8255164,10.8243618,279358.0
106.773415,10.8496627,279352.0
106.6068788,10.7667344,279348.0
,,279345.0
106.7497343,10.7878685,279344.0
106.77324891728566,10.85593995,279341.0
106.7258947,10.7314492,279334.0
106.6942034,10.8202678,279331.0
106.470009,11.0067012,279330.0
106.6878297,10.8150491,279326.0
106.6942034,10.8202678,279323.0
106.639289,10.8742923,279313.0
106.7138262,10.7892164,279310.0
106.6642851,10.8537373,279306.0
106.6381048,10.787108,279291.0
106.6381048,10.787108,279290.0
106.6029022,10.758912,279289.0
106.6320987,10.8732795,279282.0
106.6535674,10.7814372,279274.0
106.6851036,10.7421342,279261.0
106.7139547,10.8351777,279260.0
,,279258.0
106.7086111,10.7101344,279256.0
106.600158,10.7193217,279255.0
106.6482618,10.7750421,279253.0
,,279252.0
106.7098995,10.7953498,279251.0
106.624253,10.7790986,279249.0
,,279245.0
106.6929244,10.8095653,279241.0
106.658344,10.8364264,279239.0
106.6694455,10.7620835,279237.0
106.6786828,10.7663256,279236.0
106.7440612,10.8409364,279232.0
106.6598368,10.842117,279230.0
106.6694581,10.8307717,279229.0
,,279228.0
106.5837771,10.7574766,279226.0
,,279225.0
,,279221.0
,,279219.0
106.7440612,10.8409364,279218.0
,,279217.0
106.6984046,10.8066221,279216.0
106.7114321,10.8024689,279215.0
106.6482618,10.7750421,279214.0
,,279213.0
,,279212.0
106.7741562,10.8337836,279204.0
106.7382355,10.8395982,279201.0
106.60160708890498,10.804975899999999,279200.0
106.7849246,10.7800229,279199.0
106.6151355,10.8306721,279194.0
106.6151355,10.8306721,279193.0
,,279184.0
,,279180.0
106.7086111,10.7101344,279177.0
106.6318809,10.8171922,279176.0
,,279175.0
106.7662994,10.8505281,279169.0
106.7662994,10.8505281,279168.0
106.6566865,10.737689,279167.0
106.5505962,10.9343816,279166.0
106.7605138,10.8656966,279165.0
106.6443582,10.8767773,279163.0
106.8255164,10.8243618,279159.0
,,279153.0
106.7712306,10.879668,279152.0
106.5926646,10.7754637,279150.0
106.6242752,10.778017,279145.0
,,279137.0
,,279134.0
,,279133.0
106.7946566,10.8516722,279132.0
106.6710125,10.7383086,279131.0
106.6712667,10.7400569,279128.0
106.6929244,10.8095653,279124.0
,,279123.0
,,279122.0
106.6480738,10.7747842,279121.0
106.44882,10.9977837,279110.0
106.7114321,10.8024689,279107.0
106.7278039,10.8324974,279106.0
106.6617208,10.7406091,279104.0
106.6205554,10.7930699,279103.0
106.6212649,10.7736987,279099.0
106.6212649,10.7736987,279098.0
106.648631,10.783532,279096.0
106.6212649,10.7736987,279095.0
106.6222404,10.7615882,279093.0
106.6480738,10.7747842,279078.0
,,279072.0
106.7036748,10.8216008,279069.0
106.6694455,10.7620835,279059.0
,,279054.0
,,279053.0
,,279052.0
106.702017,10.831158,279051.0
,,279050.0
106.6821907,10.7722958,279049.0
106.6184491,10.7290746,279048.0
106.7247962,10.8322102,279042.0
106.6068788,10.7667344,279032.0
106.6038606,10.7654318,279031.0
,,279025.0
,,279022.0
,,279018.0
,,279016.0
106.6856488,10.80905,279015.0
,,279014.0
,,279013.0
106.7382355,10.8395982,279010.0
106.7022992,10.8193657,279009.0
,,279008.0
106.6929244,10.8095653,279007.0
,,279006.0
106.761365,10.7784544,279002.0
106.6838399,10.8287546,279001.0
106.7716521,10.8464061,279000.0
,,278999.0
106.6068788,10.7667344,278998.0
106.7009933,10.811048,278997.0
,,278996.0
106.6068788,10.7667344,278994.0
106.675894,10.7448817,278993.0
,,278991.0
,,278990.0
106.7750575,10.7961278,278989.0
106.6425281,10.7088417,278987.0
106.8255164,10.8243618,278986.0
,,278985.0
106.6942034,10.8202678,278983.0
106.761365,10.7784544,278982.0
106.6212649,10.7736987,278980.0
,,278978.0
106.7032098,10.8425709,278975.0
106.6309812,10.8123491,278973.0
106.6845465,10.8032397,278972.0
106.7271273,10.8430248,278969.0
106.6307525,10.8022776,278967.0
106.5926646,10.7754637,278961.0
,,278960.0
106.6427928,10.7462109,278959.0
106.6427928,10.7462109,278958.0
,,278957.0
,,278956.0
,,278954.0
106.6940998,10.8016668,278953.0
106.7634174,10.8604102,278946.0
106.7128286,10.838412,278945.0
106.7128286,10.838412,278944.0
106.7943764,10.8044073,278942.0
106.6514144,10.8592729,278941.0
106.6482618,10.7750421,278940.0
,,278937.0
,,278935.0
,,278932.0
106.6714487,10.7998363,278931.0
106.6212649,10.7736987,278930.0
106.7623019,10.7823593,278927.0
106.776821,10.7687649,278925.0
106.6480738,10.7747842,278924.0
106.7202607,10.789706,278922.0
106.7202607,10.789706,278921.0
106.6652331,10.8516308,278919.0
106.7214559,10.7978383,278918.0
106.7022992,10.8193657,278915.0
,,278914.0
,,278913.0
106.6029022,10.758912,278910.0
106.7098995,10.7953498,278907.0
,,278906.0
,,278900.0
106.6642851,10.8537373,278896.0
106.6842854,10.8006534,278893.0
106.7386007,10.8008158,278891.0
,,278883.0
106.6872091,10.7916153,278880.0
106.7662994,10.8505281,278879.0
106.7725778,10.859294,278878.0
106.7617902,10.8548563,278877.0
106.6855061,10.7929735,278871.0
,,278870.0
,,278869.0
106.6278654,10.802966,278868.0
106.6991663,10.8055289,278867.0
106.6324795,10.803928,278863.0
106.6419327,10.8284499,278859.0
,,278857.0
106.7610549,10.861742,278856.0
106.63903,10.7371842,278855.0
,,278854.0
106.6242973,10.7727358,278853.0
,,278851.0
,,278850.0
106.6193399,10.7325594,278849.0
106.7440612,10.8409364,278848.0
,,278831.0
106.6514144,10.8592729,278828.0
106.6514144,10.8592729,278826.0
106.6238426,10.7964817,278819.0
106.6842854,10.8006534,278815.0
106.7036748,10.8216008,278807.0
106.7432364,10.711703,278806.0
106.8328969,10.8938845,278804.0
,,278801.0
106.6298312,10.8235825,278799.0
106.7382355,10.8395982,278793.0
106.6055133,10.7396064,278792.0
106.7758155,10.7950735,278788.0
,,278787.0
106.6071343,10.728024,278785.0
106.6793747,10.8077094,278782.0
106.6793747,10.8077094,278781.0
106.7536399,10.7766736,278777.0
,,278776.0
,,278773.0
106.6241038,10.7518041,278771.0
,,278770.0
,,278765.0
,,278757.0
106.7808485,10.8517798,278756.0
106.6036208,10.7835115,278753.0
106.6955642,10.6631978,278752.0
106.6141073,10.7728443,278750.0
106.6056798,10.7595344,278747.0
106.6068788,10.7667344,278744.0
106.6068788,10.7667344,278742.0
106.7414458,10.7984349,278741.0
106.6029022,10.758912,278740.0
106.79265,10.8610436,278738.0
,,278735.0
106.6109757,10.776182,278733.0
106.6714487,10.7998363,278730.0
,,278729.0
106.6652331,10.8516308,278728.0
106.6851989,10.8279417,278727.0
,,278723.0
,,278720.0
,,278719.0
106.634257,10.7542794,278717.0
106.633967,10.7589848,278716.0
106.6269967,10.7657803,278714.0
,,278713.0
106.7315547,10.7862056,278709.0
106.635006,10.8247319,278707.0
106.7741562,10.8337836,278706.0
106.6941693,10.7827644,278705.0
106.6796794,10.7867835,278700.0
106.6269967,10.7657803,278698.0
106.7214559,10.7978383,278697.0
106.7214559,10.7978383,278696.0
,,278695.0
106.6396031,10.8351122,278694.0
106.5804458,10.8138366,278692.0
,,278689.0
,,278687.0
106.7002354,10.7302242,278686.0
106.7329016,10.8708511,278685.0
106.6248902,10.7833504,278681.0
,,278673.0
,,278672.0
106.6716699,10.7917866,278670.0
,,278666.0
106.6652331,10.8516308,278657.0
106.8255164,10.8243618,278647.0
106.6029022,10.758912,278643.0
106.6297821,10.7881603,278633.0
106.7114321,10.8024689,278625.0
,,278620.0
,,278619.0
,,278615.0
106.6712747,10.7959434,278605.0
106.6798009,10.7919284,278603.0
106.7114321,10.8024689,278601.0
106.6769266,10.795733,278597.0
106.7659947,10.8758648,278594.0
106.6396031,10.8351122,278592.0
106.6396031,10.8351122,278591.0
106.7659947,10.8758648,278588.0
106.7440612,10.8409364,278586.0
106.7247962,10.8322102,278585.0
106.7567252,10.836088,278584.0
106.6929244,10.8095653,278574.0
106.634257,10.7542794,278570.0
,,278568.0
,,278567.0
,,278566.0
,,278565.0
106.7329016,10.8708511,278563.0
106.7750575,10.7961278,278557.0
,,278553.0
106.7618557,10.8447022,278552.0
106.6338452,10.8167262,278550.0
106.6028096,10.7178596,278548.0
106.5804458,10.8138366,278547.0
,,278546.0
106.6297821,10.7881603,278544.0
,,278535.0
106.6468969,10.8942849,278531.0
106.77324891728566,10.85593995,278528.0
106.6760725,10.7967415,278525.0
106.7750575,10.7961278,278519.0
106.650936,10.7704304,278517.0
106.7090062,10.80306,278514.0
106.7066354,10.7959086,278513.0
,,278510.0
,,278509.0
106.694022,10.820624,278498.0
106.6694581,10.8307717,278497.0
106.685244,10.8175831,278496.0
106.6205554,10.7930699,278495.0
106.7776977,10.8238343,278490.0
106.6784157,10.8448906,278488.0
106.7229401,10.7552468,278487.0
106.626718,10.7669112,278484.0
,,278483.0
106.7750575,10.7961278,278481.0
,,278470.0
,,278462.0
106.7090062,10.80306,278460.0
106.6318809,10.8171922,278456.0
